iteration,time,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,vehicle_count
6446,5.804771,2.4791667,3.25,1.85,2.5,48
6447,5.8057,2.2916667,3.0588236,1.5789474,2.3333333,48
6448,5.8065233,2.25,2.9473684,1.4705882,2.25,48
6449,5.80727,2.4166667,2.8,2.090909,2.5454545,48
6450,5.8081374,2.75,2.6842105,2.4705882,3.25,48
6451,5.8090544,2.75,2.3157895,2.625,3.5384614,48
6452,5.8099566,2.7916667,1.9375,2.8333333,3.7142856,48
6453,5.8115315,2.6458333,2.125,2.5263157,3.4615386,48
6454,5.813647,2.625,2.4444444,2.875,2.5714285,48
6455,5.8152895,2.6666667,2.9411764,2.2222223,2.9230769,48
6456,5.8161254,2.6875,3.0555556,2.1764705,2.8461537,48
6457,5.8169556,2.5833333,2.875,2.2105262,2.7692308,48
6458,5.81792,2.5625,2.8125,2.1666667,2.7857144,48
6459,5.8191013,2.6041667,2.75,2.1176472,3,48
6460,5.8200426,2.875,2.6470587,2.5789473,3.6666667,48
6461,5.8208523,3.0208333,3.0526316,2.4117646,3.8333333,48
6462,5.8218236,3.1666667,2.85,2.9333334,3.9230769,48
6463,5.822666,3.3125,3.15,3.0588236,4,48
6464,5.8237214,3.25,2.6086957,3.8461537,3.8333333,48
6465,5.8245435,3.3333333,3,3.235294,4.090909,48
6466,5.82541,3.0625,3.2777777,2.35,4.1,48
6467,5.826221,2.8125,2.8125,2.5217392,3.5555556,48
6468,5.8270183,2.8541667,2.5789473,2.6470587,3.5833333,48
6469,5.8277855,2.9375,2.6111112,2.3529413,4.1538463,48
6470,5.8285427,2.9166667,2.4375,2.6470587,3.7333333,48
6471,5.829424,3,2.1875,3.4705882,3.3333333,48
6472,5.830427,2.8333333,2.6153846,2.8,3.0666666,48
6473,5.8312163,2.7291667,2.8125,2.5789473,2.8461537,48
6474,5.83195,2.7083333,2.9411764,3,2,48
6475,5.832747,2.6666667,3.1,2.6666667,2,48
6476,5.8335924,2.4791667,2.7222223,2.5789473,1.9090909,48
6477,5.8346777,2.4791667,2.7894738,2.7058823,1.6666666,48
6478,5.835878,2.25,2.2105262,2.5263157,1.8,48
6479,5.8368587,2.4375,1.9047619,2.875,2.8181818,48
6480,5.8385234,2.7916667,2.1666667,3.1666667,3.1666667,48
6481,5.840845,2.7291667,2.3125,2.5,3.9,48
6482,5.8424644,2.9375,2.8095238,2.5625,3.7272727,48
6483,5.8435345,2.8125,2.3333333,3.4,2.9166667,48
6484,5.844509,2.9375,2.5,2.9444444,3.5833333,48
6485,5.845449,2.625,2.5263157,2.5555556,2.909091,48
6486,5.847047,2.4375,2.25,2.3,2.9166667,48
6487,5.848041,2.5625,2.5882354,2.1052632,3.25,48
6488,5.8493905,2.6875,2.2631578,2.8888888,3.090909,48
6489,5.850462,2.9166667,2,3.5,3.3076923,48
6490,5.8519583,3.0208333,2.4117646,2.8333333,4.076923,48
6491,5.8534684,3.0833333,2.7058823,2.375,4.266667,48
6492,5.8544674,2.9375,2.764706,2.2,3.8125,48
6493,5.8551764,2.75,2.0952382,3.1,3.3529413,48
6494,5.855952,2.9791667,2.4,3.2777777,3.2,48
6495,5.8567038,2.9166667,2.6923077,2.5652175,3.8333333,48
6496,5.857718,2.9166667,2.8,2.2105262,4,48
6497,5.858629,2.2916667,2.0769231,2.090909,2.8461537,48
6498,5.8594146,2.4791667,2.6153846,2.2173913,2.8333333,48
6499,5.860307,2.4791667,3.3846154,1.75,3,48
6500,5.861081,2.4166667,2.764706,1.6666666,3,48
6501,5.882012,2.1458333,1.95,2.125,2.5,48
6502,5.908,2.5416667,2.1176472,2.4210527,3.3333333,48
6503,5.9164114,2.6666667,2.631579,2.2631578,3.5,48
6504,5.9179177,2.6875,2.8421052,1.8947369,3.9,48
6505,5.918712,2.625,2.4444444,2.1052632,3.8181818,48
6506,5.9195213,2.7083333,2.5,2.2857144,3.8181818,48
6507,5.9202332,2.6041667,2.5,2.5,2.9166667,48
6508,5.9211025,2.875,2.2,3.4375,3.25,48
6509,5.921994,3.1041667,2.4444444,3.6470587,3.3076923,48
6510,5.9227867,3.1666667,2.6666667,3.2941177,3.6923077,48
6511,5.923524,3.4375,2.8888888,3.6666667,3.9166667,48
6512,5.924258,3,2.25,3.3157895,3.4615386,48
6513,5.9250665,3.375,3.25,3.5789473,3.2307692,48
6514,5.9261737,3,3.2941177,2.9473684,2.6666667,48
6515,5.927444,2.8541667,3.235294,2.3333333,3.3,48
6516,5.9285526,2.7291667,2.6111112,2.1578948,3.909091,48
6517,5.9297867,2.6666667,2.1875,2.3333333,4,48
6518,5.9310675,2.5416667,2.4444444,2.2,3.4,48
6519,5.9319067,2.5833333,2.1052632,2.6842105,3.3,48
6520,5.932873,2.6666667,2.6875,2.5,2.9166667,48
6521,5.9338675,2.6875,2.25,2.65,3.3333333,48
6522,5.934901,2.75,2.7222223,2.4117646,3.2307692,48
6523,5.9357347,2.8125,2.764706,2.3529413,3.4285715,48
6524,5.9366107,2.5,2.3,2.0625,3.4166667,48
6525,5.937355,2.5833333,2,2.3333333,4,48
6526,5.9382353,2.75,1.85,2.6,4.3076925,48
6527,5.9390016,2.9583333,2.1,2.9333334,4.3076925,48
6528,5.940545,3.0208333,2.0555556,3.375,3.857143,48
6529,5.9416914,3,2.1875,2.8125,4,48
6530,5.9433517,2.5833333,1.9375,3,2.8,48
6531,5.944494,2.5625,2.3125,2.4705882,2.9333334,48
6532,5.945793,2.7291667,2.25,2.5555556,3.5,48
6533,5.9476724,2.8333333,2.3333333,2.4,3.8666666,48
6534,5.949306,2.6875,2.3333333,2.5625,3.2857144,48
6535,5.9504094,2.8333333,2.3333333,2.9411764,3.3846154,48
6536,5.951321,2.8333333,2.5789473,2.9375,3.0769231,48
6537,5.9532948,2.8541667,2.2777777,3.0666666,3.3333333,48
6538,5.9548903,3.2291667,2.3529413,3.5882354,3.857143,48
6539,5.9561033,3.3333333,2.75,3.1578948,4.3076925,48
6540,5.9574428,3.2291667,2.9411764,3.1111112,3.7692308,48
6541,5.958322,3.1666667,2.8947368,2.75,4.076923,48
6542,5.959085,2.8333333,2.0526316,2.8,3.9285715,48
6543,5.959978,2.8958333,2.631579,3.0769231,3.0625,48
6544,5.960757,2.9791667,3,3,2.9230769,48
6545,5.9618516,3.2083333,3.6666667,2.5882354,3.3846154,48
6546,5.96268,3.3333333,3.4375,2.9473684,3.7692308,48
6547,5.963702,3.3541667,3.5625,3,3.6666667,48
6548,5.9644947,3.3541667,3.25,2.85,4.3333335,48
6549,5.965238,3.2708333,3.125,2.631579,4.3846154,48
6550,5.966044,3.2916667,3.2105262,2.6,4.142857,48
6551,5.967076,3.2083333,3.1764705,2.5555556,4.1538463,48
6552,5.968036,3,2.6666667,2.7222223,3.9166667,48
6553,5.9691777,2.75,2.2941177,2.6842105,3.5,48
6554,5.9706182,2.6458333,2.5333333,1.7368422,4,48
6555,5.971703,2.9583333,2.7222223,2.1875,4.142857,48
6556,5.972558,3.0833333,2.6842105,2.75,4.076923,48
6557,5.973353,3.4166667,3.1666667,3.0588236,4.230769,48
6558,5.974168,3.6458333,3.4705882,3.5882354,3.9285715,48
6559,5.9749513,3.4583333,3.05,4.2727275,3.4117646,48
6560,5.975826,2.9791667,2.2105262,4.3076925,2.8125,48
6561,5.9766235,2.8333333,2.3,3.5384614,2.9333334,48
6562,5.977429,2.9583333,2.3333333,3.5,3.1875,48
6563,5.978371,3.2291667,3.0555556,3.4375,3.2142856,48
6564,5.979342,3.125,3,2.8333333,3.642857,48
6565,5.980845,2.9791667,2.8823528,2.642857,3.3529413,48
6566,5.9820805,3.1041667,3.2222223,2.375,3.7857144,48
6567,5.983967,2.8125,2.875,2.8235295,2.7333333,48
6568,5.9854555,3.1666667,3.25,2.9333334,3.3076923,48
6569,5.9864593,2.9583333,2.9047618,2.8666666,3.1666667,48
6570,5.9872494,2.625,2.2272727,2.6666667,3.2142856,48
6571,5.9879723,2.8541667,2.1052632,3.2222223,3.5454545,48
6572,5.988863,2.7708333,2,2.6111112,4,48
6573,5.989721,2.8125,2.4666667,2.6190476,3.5833333,48
6574,5.990695,2.5,2.6,2,3.0714285,48
6575,5.9915323,2.1041667,2.1176472,1.7777778,2.5384614,48
6576,5.9923177,2.6041667,2.368421,2.6111112,3,48
6577,5.9930844,2.6041667,2.142857,3,2.909091,48
6578,5.993884,2.6875,2.2,3,3.090909,48
6579,5.9946785,2.8333333,2.6,2.7857144,3.2142856,48
6580,5.995813,2.9583333,2.6111112,2.9333334,3.4,48
6581,5.996897,2.9375,2.7777777,2.9333334,3.1333334,48
6582,5.997707,2.875,2.5294118,2.9375,3.2,48
6583,5.9986925,2.8541667,2.2,3.2,3.0769231,48
6584,5.9995975,2.4791667,2.4375,2.1,3.1666667,48
6585,6.000686,2.4375,2,2.3333333,3.25,48
6586,6.0021076,2.4791667,2,2.5882354,3.0833333,48
6587,6.0031695,2.4166667,1.5555556,2.7777777,3.1666667,48
6588,6.00422,2.4375,1.95,2.6,3,48
6589,6.005024,2.625,2.764706,2.368421,2.8333333,48
6590,6.0059314,2.6458333,2.6111112,2.4736843,3,48
6591,6.0067043,2.8125,2.6190476,2.8823528,3.1,48
6592,6.007397,2.8125,2.4761906,2.75,3.5454545,48
6593,6.008122,2.5833333,2.2272727,2.375,3.7,48
6594,6.0089755,2.4583333,2.0833333,1.8461539,4,48
6595,6.0096827,2.4375,1.9,2.4444444,3.5,48
6596,6.0103803,2.6458333,2.2,2.4375,3.6666667,48
6597,6.0111527,2.75,2,3,3.6363637,48
6598,6.0120645,2.7708333,2.3157895,2.875,3.3076923,48
6599,6.013147,2.8125,2.5789473,3,2.9285715,48
6600,6.014721,3.0208333,2.625,3.0526316,3.4615386,48
6601,6.016614,3,2.764706,2.9444444,3.3846154,48
6602,6.0179443,3.1666667,2.8666666,3.3,3.3076923,48
6603,6.0189443,2.8958333,3.357143,2.590909,2.9166667,48
6604,6.0197663,2.875,3.4666667,2.3,3.0769231,48
6605,6.0206065,2.8125,3.6111112,1.882353,2.9230769,48
6606,6.0214643,2.8958333,3.4736843,2.3529413,2.75,48
6607,6.0225444,3.0416667,3.1176472,2.8333333,3.2307692,48
6608,6.023451,2.8333333,3,1.9333333,3.6153846,48
6609,6.024191,2.7916667,2.8947368,2.6,2.857143,48
6610,6.0249047,2.6458333,2.2631578,3.0769231,2.75,48
6611,6.025777,2.5,1.6875,3.2666667,2.5882354,48
6612,6.0266185,2.375,1.875,2.7692308,2.5263157,48
6613,6.0274043,2.6666667,2.5555556,2.9375,2.5,48
6614,6.0280666,2.7083333,2.764706,2.8947368,2.3333333,48
6615,6.02874,2.6041667,3.0588236,1.7222222,3.2307692,48
6616,6.029408,2.3125,2.4444444,1.8,2.6666667,48
6617,6.030526,2.6875,2.7058823,2.4117646,3,48
6618,6.0316463,2.8125,2.625,3.05,2.6666667,48
6619,6.033096,2.5208333,2.6875,2,3.1666667,48
6620,6.034352,2.4583333,2.3888888,2.2222223,2.9166667,48
6621,6.0353794,2.5625,2.9375,2.0454545,3.1,48
6622,6.036168,2.8125,2.8947368,2.4,3.5555556,48
6623,6.0370736,2.7916667,2.5555556,2.4736843,3.7272727,48
6624,6.037888,2.9375,2.6111112,2.6875,3.642857,48
6625,6.038829,3,2.95,2.5,3.75,48
6626,6.0398293,3.25,2.7894738,3.235294,4,48
6627,6.040536,3.2291667,2.1052632,3.8125,4.1538463,48
6628,6.0414076,2.8958333,1.8125,3.05,4.0833335,48
6629,6.042157,2.7291667,2.3333333,2.4210527,3.5714285,48
6630,6.0430036,2.5208333,2.25,2.857143,2.5714285,48
6631,6.0437245,2.7708333,2.2222223,2.8888888,3.4166667,48
6632,6.044383,2.8541667,2.35,2.8,3.6923077,48
6633,6.045016,2.7083333,2.235294,2.8823528,3.0714285,48
6634,6.0456424,2.4583333,1.8888888,2.8125,2.7857144,48
6635,6.0468187,2.4583333,2.2941177,2.625,2.4666667,48
6636,6.048082,2.625,2.4615386,2.9,2.4,48
6637,6.0495133,2.25,2.2666667,2.5555556,1.8666667,48
6638,6.0507536,2.375,2.4444444,2.6470587,1.9230769,48
6639,6.0516477,2.5625,2.7058823,2.5294118,2.4285715,48
6640,6.0527225,2.75,2.5882354,2.9473684,2.6666667,48
6641,6.053957,2.75,2.75,2.3125,3.3333333,48
6642,6.0547214,2.5833333,2.409091,2.7857144,2.6666667,48
6643,6.055677,2.5625,2.125,2.5882354,3,48
6644,6.0567446,2.5208333,2.2142856,2.4761906,2.9230769,48
6645,6.057484,2.7291667,2.642857,2.2857144,3.5384614,48
6646,6.058257,2.625,3,2.1,3,48
6647,6.0590205,2.6458333,2.9333334,2.2631578,2.857143,48
6648,6.059912,2.7916667,2.9473684,2.6,2.7857144,48
6649,6.060767,2.8958333,2.4705882,2.9333334,3.3125,48
6650,6.0614824,2.8958333,2.5,3.0588236,3.1333334,48
6651,6.0623693,3.0208333,2.6,3.1666667,3.2666667,48
6652,6.063387,3.1458333,3,3.2631578,3.1333334,48
6653,6.064614,3.0208333,3.4285715,2.7,3.0714285,48
6654,6.0659328,3.0625,3.642857,2.652174,3.1818182,48
6655,6.0672064,3.4166667,4.2105265,2.4705882,3.5,48
6656,6.068704,3.2083333,3.6842105,2.5294118,3.4166667,48
6657,6.0694704,3.1875,3.5294118,2.9473684,3.0833333,48
6658,6.070432,3,3.2941177,2.4705882,3.2857144,48
6659,6.07135,3.0833333,3.235294,2.7058823,3.357143,48
6660,6.0721674,2.9375,3.0555556,2.5625,3.2142856,48
6661,6.0730414,2.9375,2.3888888,2.8235295,3.8461537,48
6662,6.073769,2.875,2.45,2.8666666,3.5384614,48
6663,6.0745525,2.7083333,2.4210527,2.6875,3.1538463,48
6664,6.076125,2.9166667,2.6842105,2.9444444,3.2727273,48
6665,6.076995,2.8541667,2.45,2.8125,3.5833333,48
6666,6.0776935,2.8541667,2.2222223,2.8888888,3.75,48
6667,6.078388,3.0416667,2.5294118,2.9444444,3.8461537,48
6668,6.079078,3.0208333,2.5882354,2.5263157,4.4166665,48
6669,6.080719,2.9583333,2.3333333,2.5,4.4615383,48
6670,6.0826225,3.0416667,1.8571428,3.6,4.4166665,48
6671,6.084483,3.0208333,2.2380953,3.0714285,4.230769,48
6672,6.0856395,2.9375,1.7142857,3.7333333,4.0833335,48
6673,6.0864916,3.0625,1.8421053,3.5294118,4.3333335,48
6674,6.0872645,2.9583333,2.2222223,2.368421,5.181818,48
6675,6.0881457,2.6875,1.9444444,2.25,4.9,48
6676,6.0897636,2.6041667,1.7222222,1.8947369,5.2727275,48
6677,6.0904713,2.3333333,2.0555556,1.7,4.1,48
6678,6.091227,2.3333333,2.4210527,1.4736842,3.8,48
6679,6.092167,2.625,2.6666667,1.5714285,3.6923077,48
6680,6.0929976,2.8333333,2.7222223,2.4117646,3.5384614,48
6681,6.0938454,2.8125,2.3888888,2.9411764,3.2307692,48
6682,6.094561,2.4166667,1.7222222,2.8333333,2.8333333,48
6683,6.095271,2.5625,2.0588236,2.1666667,3.7692308,48
6684,6.0967917,2.4791667,2.5882354,1.6842105,3.5833333,48
6685,6.097914,2.7291667,3.0588236,1.7368422,3.8333333,48
6686,6.100109,2.6875,2.8888888,2,3.7,48
6687,6.101711,2.7083333,2.5,2.4444444,3.6,48
6688,6.1028237,2.7083333,2.75,2.142857,3.7272727,48
6689,6.104505,2.625,2.7777777,1.8421053,3.7272727,48
6690,6.1055613,2.4791667,2.4285715,2.1875,3,48
6691,6.106497,2.4791667,2.2222223,2.5294118,2.7692308,48
6692,6.107582,2.4166667,2.0588236,2.15,3.4545455,48
6693,6.108347,2.4583333,2.5882354,1.7,3.6363637,48
6694,6.109132,2.6041667,2.764706,2.2105262,3,48
6695,6.109883,2.875,3.2222223,2.4117646,3,48
6696,6.1115375,3.0833333,3.4444444,2.25,3.5714285,48
6697,6.1123533,3.0416667,2.8125,3.25,3,48
6698,6.1139536,2.9375,3.125,2.590909,3.4,48
6699,6.1152077,2.5208333,2.5294118,1.75,3.909091,48
6700,6.1166005,2.6875,2.7222223,1.8125,3.642857,48
6701,6.118019,2.75,2.7368422,2.4285715,3.0666666,48
6702,6.1189923,2.9375,2.6190476,3.4615386,2.9285715,48
6703,6.1198206,3.0625,2.4210527,3.5555556,3.3636363,48
6704,6.120828,2.75,2.2105262,2.8888888,3.4545455,48
6705,6.1216726,2.7291667,1.95,3.1176472,3.5454545,48
6706,6.122755,2.9166667,2.2,2.8823528,4.2727275,48
6707,6.123555,3.1875,3.125,2.65,4.1666665,48
6708,6.1251216,2.9166667,3.0588236,2.125,3.6,48
6709,6.125835,2.8541667,2.8125,2.7894738,3,48
6710,6.1265373,2.9375,3.2941177,2.7058823,2.7857144,48
6711,6.127435,2.8333333,3.0588236,2.5,3,48
6712,6.128264,2.9583333,2.9411764,2.5555556,3.5384614,48
6713,6.1290464,2.875,2.5555556,2.625,3.5714285,48
6714,6.1299047,2.8958333,2.5625,2.7222223,3.5,48
6715,6.1307335,3.1041667,2.875,2.7333333,3.6470587,48
6716,6.132379,3.1458333,2.9375,3.3125,3.1875,48
6717,6.1331625,3.1666667,3.4666667,2.875,3.1764705,48
6718,6.1342797,2.9166667,2.75,2.6666667,3.4285715,48
6719,6.135075,2.8958333,3.0714285,2,4,48
6720,6.1358557,2.8333333,2.235294,2.0588236,4.5,48
6721,6.1367664,2.875,2.1666667,2.3529413,4.5384617,48
6722,6.1376047,3.0833333,2.4,2.8461537,4.2,48
6723,6.1396937,3,2.1904762,3.6153846,3.642857,48
6724,6.140965,2.9791667,2.05,3.4210527,4.111111,48
6725,6.1421175,2.7708333,2.2,2.5294118,4.181818,48
6726,6.1428885,2.5,2.05,1.7333333,4.076923,48
6727,6.1435995,2.5833333,2.5625,2.15,3.3333333,48
6728,6.14436,2.6875,2.5294118,2.2631578,3.5833333,48
6729,6.1456184,2.6458333,2.4444444,2.3888888,3.3333333,48
6730,6.146678,2.875,2.2777777,2.7222223,4,48
6731,6.1479955,2.9375,2.125,2.7894738,4.1538463,48
6732,6.149017,2.8541667,2.235294,2.5625,3.8666666,48
6733,6.149926,2.8333333,2.5,2.625,3.375,48
6734,6.150782,2.7083333,2.7333333,2.1666667,3.3333333,48
6735,6.152499,2.8125,2.8888888,1.9285715,3.5,48
6736,6.1533875,2.7291667,2.5294118,2.5625,3.1333334,48
6737,6.1546884,2.7291667,2.2666667,3.0555556,2.8,48
6738,6.1555185,2.7291667,2.5333333,2.8,2.8461537,48
6739,6.156321,2.6041667,2.65,2.1333334,3.0769231,48
6740,6.1570787,2.5208333,2.4117646,1.8888888,3.5384614,48
6741,6.1579413,2.7916667,2.5294118,2.5,3.5384614,48
6742,6.159435,2.6875,3,1.85,3.6153846,48
6743,6.1608315,2.625,2.9333334,1.65,3.7692308,48
6744,6.161876,2.8958333,3.25,1.7368422,4.1538463,48
6745,6.1630936,2.8541667,3,1.7058823,4.25,48
6746,6.16494,2.6875,2.4736843,1.882353,4.1666665,48
6747,6.1672378,2.6458333,2.45,1.8461539,3.6,48
6748,6.168212,2.9583333,2.6,3,3.4285715,48
6749,6.1690593,2.8958333,2.7619047,2.5384614,3.4285715,48
6750,6.169858,2.9375,2.15,3.1333334,3.9230769,48
6751,6.170582,2.6666667,1.95,3,3.3846154,48
6752,6.1714244,2.6041667,1.4444444,2.9411764,3.7692308,48
6753,6.172149,2.6041667,1.7647059,2.8333333,3.3846154,48
6754,6.1729655,2.8958333,2.5,2.5,3.857143,48
6755,6.1736946,2.8958333,2.8125,2.55,3.5833333,48
6756,6.1744313,2.8125,2.764706,2.4,3.6363637,48
6757,6.1751637,2.9166667,2.8888888,2.75,3.3,48
6758,6.175895,2.8958333,2.6190476,2.5882354,4,48
6759,6.1766763,2.9166667,2.3913043,2.7692308,4.0833335,48
6760,6.1777015,2.3333333,1.5789474,2.7777777,2.909091,48
6761,6.1788373,2.3333333,1.6666666,2.5,3.0833333,48
6762,6.180197,2.2708333,1.625,2.5,2.75,48
6763,6.1822443,2.1875,1.9333333,1.8571428,3.0833333,48
6764,6.1835785,2.375,2.4,1.9411764,3,48
6765,6.184649,2.7916667,2.8421052,2.5555556,3.090909,48
6766,6.185421,2.5208333,2.4761906,2.357143,2.7692308,48
6767,6.186164,2.625,2.4,2.8,2.7692308,48
6768,6.186985,2.8958333,2.4,3.0625,3.5,48
6769,6.187718,3.0625,2.5454545,3,4.181818,48
6770,6.188409,3.1666667,2.4210527,2.9473684,5,48
6771,6.189118,3.4375,2.3529413,3.2631578,5.25,48
6772,6.1898775,3.1875,2.2105262,2.8666666,4.857143,48
6773,6.1905556,2.8958333,2.1111112,2.9411764,3.9230769,48
6774,6.1912713,2.6041667,2.142857,2.7222223,2.875,48
6775,6.1920075,2.2708333,2,2.4444444,2.3125,48
6776,6.1927567,2.6458333,2.9444444,2,2.9333334,48
6777,6.1935253,2.7291667,2.7222223,2.357143,3.0625,48
6778,6.1942334,2.7916667,2.6111112,3.1333334,2.6666667,48
6779,6.1950264,2.7708333,2.631579,2.7333333,3,48
6780,6.1964765,2.7708333,2.4444444,2.875,3.0714285,48
6781,6.1978955,3,2.8333333,3.625,2.5,48
6782,6.19905,2.7291667,2.7222223,3,2.3333333,48
6783,6.2006083,2.8125,2.764706,2.75,3,48
6784,6.20195,2.9166667,2.764706,2.6470587,3.4285715,48
6785,6.2037196,2.8541667,2.8666666,2.15,3.9230769,48
6786,6.204501,2.7291667,2.6111112,2.5333333,3.0666666,48
6787,6.205291,2.8125,3.0588236,2.5294118,2.857143,48
6788,6.206029,2.9791667,3.0555556,2.7857144,3.0625,48
6789,6.2069373,2.9791667,2.5294118,3.25,3.2,48
6790,6.208067,2.8333333,2.9230769,3.1,2.4,48
6791,6.2088914,2.9166667,3.5,2.7368422,2.6,48
6792,6.209661,3.0416667,3.9285715,2.35,3.142857,48
6793,6.210355,3.1666667,4,2.631579,3,48
6794,6.21121,3.2291667,3.7222223,2.9375,2.9285715,48
6795,6.21195,3.125,3.2222223,3.1875,2.9285715,48
6796,6.212873,3,3.0625,3.1764705,2.7333333,48
6797,6.2137966,3,3.3125,2.6666667,3.0714285,48
6798,6.2148247,2.9791667,3.2857144,2.9,2.7857144,48
6799,6.2159815,2.75,2.857143,2.6111112,2.8125,48
6800,6.2169514,2.5416667,2.9285715,2.7777777,1.9375,48
6801,6.218254,2.5,2.875,2.4705882,2.1333334,48
6802,6.219376,2.3333333,2.8,2.4285715,1.5833334,48
6803,6.2202106,2.0833333,2.8,1.7894737,1.7142857,48
6804,6.2213106,2.2916667,2.6666667,2.125,2,48
6805,6.222318,1.9791666,2.1176472,2.0555556,1.6923077,48
6806,6.2231717,2.3125,2.8125,2.15,1.9166666,48
6807,6.2240324,2.4791667,3,2.1818182,2.3636363,48
6808,6.2249107,2.8333333,3.368421,2.2105262,3,48
6809,6.2258296,2.625,2.6190476,2.125,3.3636363,48
6810,6.226665,2.6458333,2.1578948,2.875,3.0769231,48
6811,6.227509,2.6875,2,2.6666667,3.6153846,48
6812,6.228365,2.7291667,2.1176472,2.5263157,3.9166667,48
6813,6.229394,2.9583333,2.4285715,2.4117646,5,48
6814,6.230469,2.7916667,2.4,2,5,48
6815,6.2319107,2.8333333,2.6111112,1.9473684,4.7272725,48
6816,6.2330346,2.9791667,2.4761906,1.75,5.7272725,48
6817,6.2342606,2.8541667,1.7619047,2.6,5.0833335,48
6818,6.235279,2.5625,1.5,2.8333333,4,48
6819,6.236686,2.5416667,1.4736842,3.0666666,3.4285715,48
6820,6.237735,2.8125,1.65,3.7692308,3.5333333,48
6821,6.2390294,2.6041667,1.3529412,3.1333334,3.4375,48
6822,6.2398443,2.25,1.8666667,2.5625,2.2941177,48
6823,6.240557,2.4375,2.3076923,2.7368422,2.1875,48
6824,6.2412987,2.5,2.5625,2.4285715,2.5454545,48
6825,6.2422185,2.5416667,2.6470587,2,3.1538463,48
6826,6.242969,2.75,2.6470587,2.1666667,3.6923077,48
6827,6.243704,2.8541667,2.764706,2.5555556,3.3846154,48
6828,6.244472,2.8333333,2.5,2.764706,3.3846154,48
6829,6.2452183,2.8541667,2.5294118,2.6470587,3.5,48
6830,6.2475586,2.8333333,2.9333334,1.9444444,3.8,48
6831,6.251206,2.7708333,2.75,2.1333334,3.3529413,48
6832,6.252492,2.8333333,2.5294118,3.1875,2.8,48
6833,6.253459,2.75,2.3076923,2.7894738,3.0625,48
6834,6.2543817,2.8333333,2.909091,2.65,3,48
6835,6.2551374,2.5416667,2.9166667,2.142857,2.8,48
6836,6.2559714,2.7291667,3.5384614,1.7894737,3.1875,48
6837,6.256745,2.7291667,3.1764705,2.2666667,2.6875,48
6838,6.257521,2.75,3.3333333,2.368421,2.642857,48
6839,6.258292,2.75,2.5555556,2.6875,3.0714285,48
6840,6.259091,2.375,2.3333333,2.5263157,2.2142856,48
6841,6.2599683,2.6041667,2.5,2.8333333,2.4375,48
6842,6.2608953,3.0625,3.1111112,2.7333333,3.3333333,48
6843,6.2616167,2.8125,2.9411764,2.375,3.1333334,48
6844,6.2623954,3.0208333,3,2.631579,3.6153846,48
6845,6.2638245,3.1666667,2.6,3.1,3.9230769,48
6846,6.265315,3.0416667,2.9230769,3,3.25,48
6847,6.2669916,2.9583333,3.25,2.55,3.25,48
6848,6.2681165,2.8125,3.1176472,2.0526316,3.5833333,48
6849,6.2690153,3,3.4375,2.1578948,3.6923077,48
6850,6.270106,3.0625,3.142857,2.2,4,48
6851,6.2710023,3.25,2.5714285,3.5333333,4.0833335,48
6852,6.2718635,2.6041667,1.6666666,3.0666666,3.6666667,48
6853,6.2726436,2.5416667,1.5789474,2.8125,3.6153846,48
6854,6.273487,2.75,2,2.6153846,3.8666666,48
6855,6.2742734,2.8958333,2.05,2.8,4.3076925,48
6856,6.2751064,3.0416667,2.05,2.875,4.9166665,48
6857,6.2760205,3.125,2.05,3.0588236,5.181818,48
6858,6.276912,3.0208333,1.6818181,3.2666667,5.3636365,48
6859,6.2777386,3.2083333,1.8,3.3333333,5.230769,48
6860,6.2785463,3.3125,1.9411764,3.15,5.7272725,48
6861,6.2805448,3.375,2.8,2.75,5,48
6862,6.2822323,3.1458333,2.8333333,2.4117646,4.5384617,48
6863,6.2850485,3,2.4210527,2.4117646,4.75,48
6864,6.2864575,3,2.2105262,2.7222223,4.818182,48
6865,6.2873693,2.9791667,2.5,2.2727273,5.3,48
6866,6.288388,2.7708333,2.3157895,2.1578948,4.8,48
6867,6.2892137,2.8333333,2.2,2.45,4.1538463,48
6868,6.2902093,2.7291667,2.2941177,2.5,3.8181818,48
6869,6.2912025,2.6666667,2.2631578,2.2777777,4,48
6870,6.292091,2.875,2.2380953,2.7058823,4.5,48
6871,6.293102,3.0833333,2.857143,2.5294118,4.5,48
6872,6.294164,2.9375,2.45,2.6666667,4.4,48
6873,6.29506,2.9166667,2.0588236,2.1875,4.6666665,48
6874,6.295901,2.8958333,2.3125,2.3888888,4.214286,48
6875,6.297426,2.8541667,2.7142856,2.4,3.642857,48
6876,6.300239,2.625,3.3333333,1.6315789,3.2142856,48
6877,6.3021584,2.5,2.6,2.0952382,3.0833333,48
6878,6.3032556,2.625,3.2142856,1.7727273,3.5,48
6879,6.304142,2.7708333,3.5,1.9523809,3.2727273,48
6880,6.3052115,2.5625,2.4545455,2.2666667,3.1818182,48
6881,6.306072,2.7291667,2,2.9473684,3.7,48
6882,6.3069572,2.6666667,2.1818182,2.7857144,3.4166667,48
6883,6.3077693,2.6666667,2.1052632,2.5882354,3.6666667,48
6884,6.3085566,2.5208333,2.2631578,2.4444444,3.090909,48
6885,6.309324,2.3125,2,2.3529413,2.8181818,48
6886,6.310256,2.1875,1.6315789,2.4117646,2.75,48
6887,6.3112917,2.3333333,1.8,2.6875,2.75,48
