iteration,time,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,vehicle_count,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow
816,0.28176,0.15102041,0.056179777,0.1627907,0.25714287,245,0.5,0.4,9,9,9,0.37
817,0.2818101,0.15102041,0.0952381,0.25,0.11111111,245,0.5,0.4,9,9,9,0.37
818,0.2784884,0.13061224,0.1375,0.16455697,0.093023255,245,0.5,0.4,9,9,9,0.32
819,0.2908998,0.14693877,0.10465116,0.0625,0.33333334,245,0.5,0.4,9,9,9,0.35999998
820,0.28128052,0.19512194,0.14942528,0.16483517,0.29411766,246,0.5,0.4,9,9,9,0.48
821,0.2809034,0.15447155,0.20512821,0.093023255,0.17073171,246,0.5,0.4,9,9,9,0.38
822,0.2743068,0.17073171,0.16867469,0.17857143,0.16455697,246,0.5,0.4,9,9,9,0.42000002
823,0.29464358,0.17408907,0.22619048,0.020833334,0.3283582,247,0.5,0.4,9,9,9,0.43
824,0.27499288,0.15384616,0.105882354,0.24050634,0.12048193,247,0.5,0.4,9,9,9,0.38000003
825,0.2948539,0.15384616,0.06521739,0.24390244,0.16438356,247,0.5,0.4,9,9,9,0.38000003
826,0.2876984,0.12096774,0.06896552,0.13414635,0.16455697,248,0.5,0.4,9,9,9,0.29999998
827,0.29741699,0.15725806,0.19444445,0.06603774,0.25714287,248,0.5,0.4,9,9,9,0.39000002
828,0.29457012,0.16935484,0.15662651,0.16091955,0.1923077,248,0.5,0.4,9,9,9,0.42000002
829,0.2848565,0.14919356,0.225,0.08988764,0.1392405,248,0.5,0.4,9,9,9,0.37
830,0.2791734,0.14457831,0.05882353,0.18292683,0.19512194,249,0.5,0.4,9,9,9,0.35999998
831,0.2834536,0.14056225,0.1625,0.08888889,0.17721519,249,0.5,0.4,9,9,9,0.35
832,0.30472898,0.15662651,0.083333336,0.114583336,0.3043478,249,0.5,0.4,9,9,9,0.39000002
833,0.2837841,0.136,0.13253012,0.18072289,0.0952381,250,0.5,0.4,9,9,9,0.34000003
834,0.2786408,0.116,0.09090909,0.11392405,0.14457831,250,0.5,0.4,9,9,9,0.29
835,0.29384038,0.116,0.069767445,0.07692308,0.21917808,250,0.5,0.4,9,9,9,0.29
836,0.2929489,0.132,0.16,0.071428575,0.18181819,250,0.5,0.4,9,9,9,0.32999998
837,0.3007845,0.15139443,0.10344828,0.125,0.25,251,0.5,0.4,9,9,9,0.38
838,0.2966103,0.13147411,0.12048193,0.16483517,0.103896104,251,0.5,0.4,9,9,9,0.33
839,0.306552,0.13944224,0.18571429,0.08,0.17283951,251,0.5,0.4,9,9,9,0.35000002
840,0.30706692,0.11904762,0.1097561,0.06818182,0.18292683,252,0.5,0.4,9,9,9,0.3
841,0.29129982,0.13095239,0.11904762,0.125,0.15,252,0.5,0.4,9,9,9,0.33
842,0.2935534,0.13492064,0.15,0.093023255,0.1627907,252,0.5,0.4,9,9,9,0.34
843,0.29638612,0.11857708,0.1125,0.11827957,0.125,253,0.5,0.4,9,9,9,0.3
844,0.2997624,0.15019763,0.175,0.071428575,0.22666667,253,0.5,0.4,9,9,9,0.38
845,0.3026063,0.12252964,0.15,0.040816326,0.2,253,0.5,0.4,9,9,9,0.31
846,0.2925124,0.12648222,0.16867469,0.06521739,0.15384616,253,0.5,0.4,9,9,9,0.32000002
847,0.30682042,0.11811024,0.11764706,0.06741573,0.175,254,0.5,0.4,9,9,9,0.3
848,0.29907012,0.09448819,0.08139535,0.101123594,0.101265825,254,0.5,0.4,9,9,9,0.24
849,0.29769883,0.11023622,0.06666667,0.14117648,0.12658228,254,0.5,0.4,9,9,9,0.28
850,0.3034088,0.09803922,0.04761905,0.07526882,0.17948718,255,0.5,0.4,9,9,9,0.25
851,0.3004196,0.12941177,0.10714286,0.086021505,0.20512821,255,0.5,0.4,9,9,9,0.33
852,0.31398782,0.14117648,0.16666667,0.1010101,0.16666667,255,0.5,0.4,9,9,9,0.36
853,0.30186382,0.109375,0.05376344,0.08791209,0.20833333,256,0.5,0.4,9,9,9,0.28
854,0.311876,0.1328125,0.07954545,0.2,0.12048193,256,0.5,0.4,9,9,9,0.34
855,0.3078269,0.10546875,0.07317073,0.11827957,0.12345679,256,0.5,0.4,9,9,9,0.26999998
856,0.3089588,0.09375,0.1,0.030303031,0.16883117,256,0.5,0.4,9,9,9,0.24
857,0.30708632,0.12062257,0.12643678,0.12222222,0.1125,257,0.5,0.4,9,9,9,0.31
858,0.3213231,0.101167314,0.17391305,0.018181818,0.15384616,257,0.5,0.4,9,9,9,0.26
859,0.3187071,0.08560311,0.09090909,0.11494253,0.05376344,257,0.5,0.4,9,9,9,0.21999998
860,0.29788452,0.12790698,0.16853933,0.16867469,0.046511628,258,0.5,0.4,9,9,9,0.32999998
861,0.3154549,0.10852713,0.1375,0.08988764,0.101123594,258,0.5,0.4,9,9,9,0.28
862,0.30452612,0.13178295,0.21518987,0.104166664,0.084337346,258,0.5,0.4,9,9,9,0.34
863,0.307237,0.096525095,0.045454547,0.08695652,0.16455697,259,0.5,0.4,9,9,9,0.24999999
864,0.3018824,0.13513513,0.2125,0.12345679,0.08163265,259,0.5,0.4,9,9,9,0.34999996
865,0.3005592,0.08494209,0.06315789,0.12658228,0.07058824,259,0.5,0.4,9,9,9,0.22
866,0.3102791,0.14285715,0.10465116,0.16666667,0.15662651,259,0.5,0.4,9,9,9,0.37
867,0.31301218,0.13461539,0.21917808,0.13,0.06896552,260,0.5,0.4,9,9,9,0.35
868,0.3213914,0.09615385,0.1375,0.1,0.055555556,260,0.5,0.4,9,9,9,0.25
869,0.3141953,0.10769231,0.105882354,0.0625,0.16455697,260,0.5,0.4,9,9,9,0.28
870,0.3129244,0.07662835,0.032967035,0.06818182,0.13414635,261,0.5,0.4,9,9,9,0.19999999
871,0.3048383,0.11111111,0.07526882,0.19753087,0.06896552,261,0.5,0.4,9,9,9,0.29
872,0.3106947,0.08812261,0.09090909,0.041237112,0.14473684,261,0.5,0.4,9,9,9,0.22999999
873,0.3083016,0.12643678,0.097826086,0.1625,0.123595506,261,0.5,0.4,9,9,9,0.32999998
874,0.31727323,0.114503816,0.11363637,0.042105265,0.20253165,262,0.5,0.4,9,9,9,0.29999998
875,0.32330018,0.099236645,0.15,0.07777778,0.07608695,262,0.5,0.4,9,9,9,0.26
876,0.3263664,0.099236645,0.17721519,0.0625,0.06896552,262,0.5,0.4,9,9,9,0.26
877,0.3308941,0.10646388,0.125,0.10752688,0.08888889,263,0.5,0.4,9,9,9,0.28
878,0.3127769,0.11026616,0.07777778,0.13793103,0.11627907,263,0.5,0.4,9,9,9,0.29
879,0.31545448,0.08365019,0.101123594,0.031578947,0.12658228,263,0.5,0.4,9,9,9,0.22
880,0.3189681,0.109848484,0.05154639,0.086021505,0.21621622,264,0.5,0.4,9,9,9,0.29000002
881,0.3170609,0.10227273,0.12345679,0.11111111,0.07526882,264,0.5,0.4,9,9,9,0.27
882,0.3542332,0.09469697,0.034883723,0.13636364,0.11111111,264,0.5,0.4,9,9,9,0.25
883,0.3271886,0.09848485,0.054347824,0.175,0.07608695,264,0.5,0.4,9,9,9,0.26000002
884,0.32860088,0.10566038,0.08988764,0.07526882,0.15662651,265,0.5,0.4,9,9,9,0.28
885,0.31514028,0.09811321,0.15476191,0.06451613,0.07954545,265,0.5,0.4,9,9,9,0.26000002
886,0.32121652,0.086792454,0.08888889,0.04347826,0.13253012,265,0.5,0.4,9,9,9,0.23000002
887,0.32651412,0.120300755,0.15662651,0.114583336,0.09195402,266,0.5,0.4,9,9,9,0.32000002
888,0.32858178,0.10526316,0.11904762,0.04950495,0.16049382,266,0.5,0.4,9,9,9,0.28
889,0.3413258,0.09398496,0.10714286,0.02,0.17073171,266,0.5,0.4,9,9,9,0.25
890,0.32437378,0.08988764,0.07608695,0.056179777,0.13953489,267,0.5,0.4,9,9,9,0.24000001
891,0.3283402,0.11985019,0.13253012,0.14736842,0.07865169,267,0.5,0.4,9,9,9,0.32000002
892,0.32659858,0.101123594,0.1,0.10638298,0.09638554,267,0.5,0.4,9,9,9,0.27
893,0.3213503,0.08988764,0.030612245,0.14457831,0.10465116,267,0.5,0.4,9,9,9,0.24000001
894,0.3275207,0.12313433,0.08988764,0.16853933,0.11111111,268,0.5,0.4,9,9,9,0.33
895,0.3321065,0.08208955,0.07777778,0.06593407,0.10344828,268,0.5,0.4,9,9,9,0.22
896,0.3427744,0.104477614,0.16666667,0.00990099,0.15662651,268,0.5,0.4,9,9,9,0.28
897,0.32663557,0.10408922,0.08695652,0.17073171,0.06315789,269,0.5,0.4,9,9,9,0.28
898,0.3292501,0.063197024,0.10714286,0.031914894,0.054945055,269,0.5,0.4,9,9,9,0.17
899,0.33157858,0.09665427,0.11764706,0.0625,0.11363637,269,0.5,0.4,9,9,9,0.26
900,0.32916108,0.07777778,0.06315789,0.1,0.07058824,270,0.5,0.4,9,9,9,0.21000001
901,0.3301916,0.08888889,0.13186814,0.06451613,0.069767445,270,0.5,0.4,9,9,9,0.24000001
902,0.3465716,0.09259259,0.14457831,0.02970297,0.11627907,270,0.5,0.4,9,9,9,0.25
903,0.3506749,0.096296296,0.04347826,0.19318181,0.055555556,270,0.5,0.4,9,9,9,0.26
904,0.33422008,0.073800735,0.074074075,0.0927835,0.05376344,271,0.5,0.4,9,9,9,0.19999999
905,0.354348,0.10332103,0.13483146,0.0989011,0.07692308,271,0.5,0.4,9,9,9,0.28
906,0.335067,0.055350553,0.056818184,0.052083332,0.057471264,271,0.5,0.4,9,9,9,0.15
907,0.3414139,0.080882356,0.11764706,0.02970297,0.10465116,272,0.5,0.4,9,9,9,0.22000001
908,0.3375912,0.080882356,0.09411765,0.0927835,0.055555556,272,0.5,0.4,9,9,9,0.22000001
909,0.3484711,0.080882356,0.06896552,0.029411765,0.15662651,272,0.5,0.4,9,9,9,0.22000001
910,0.3351574,0.066176474,0.06896552,0.07608695,0.05376344,272,0.5,0.4,9,9,9,0.18
911,0.3351318,0.0989011,0.020408163,0.09195402,0.19318181,273,0.5,0.4,9,9,9,0.27
912,0.33919492,0.07326008,0.10465116,0.04950495,0.069767445,273,0.5,0.4,9,9,9,0.2
913,0.3318453,0.062271062,0.086021505,0.08139535,0.021276595,273,0.5,0.4,9,9,9,0.17
914,0.3532887,0.091240875,0.08888889,0.054347824,0.13043478,274,0.5,0.4,9,9,9,0.25
915,0.3517495,0.09489051,0.030612245,0.12222222,0.13953489,274,0.5,0.4,9,9,9,0.26
916,0.3348519,0.091240875,0.06666667,0.10869565,0.097826086,274,0.5,0.4,9,9,9,0.25
917,0.346784,0.07636364,0.10344828,0.06451613,0.06315789,275,0.5,0.4,9,9,9,0.21000001
918,0.3400401,0.083636366,0.01,0.09090909,0.16091955,275,0.5,0.4,9,9,9,0.23
919,0.3448507,0.094545454,0.09090909,0.0927835,0.1,275,0.5,0.4,9,9,9,0.26
920,0.34281948,0.05818182,0.06382979,0.054945055,0.055555556,275,0.5,0.4,9,9,9,0.16
921,0.3629863,0.061594203,0.054347824,0.019607844,0.12195122,276,0.5,0.4,9,9,9,0.17
922,0.35672772,0.028985508,0.02247191,0.01,0.057471264,276,0.5,0.4,9,9,9,0.08
923,0.3513417,0.04710145,0.07954545,0,0.06818182,276,0.5,0.4,9,9,9,0.13
924,0.34030658,0.08303249,0.03125,0.17045455,0.05376344,277,0.5,0.4,9,9,9,0.22999999
925,0.3446198,0.079422385,0.08888889,0.06,0.09195402,277,0.5,0.4,9,9,9,0.22
926,0.34518328,0.06137184,0.05319149,0.04,0.09638554,277,0.5,0.4,9,9,9,0.17
927,0.3498802,0.043165468,0.054347824,0.022222223,0.052083332,278,0.5,0.4,9,9,9,0.12
928,0.3548435,0.05755396,0.021052632,0.06382979,0.08988764,278,0.5,0.4,9,9,9,0.16
929,0.35135162,0.07553957,0.06382979,0.07,0.0952381,278,0.5,0.4,9,9,9,0.21
930,0.34575948,0.07913669,0.042105265,0.08695652,0.10989011,278,0.5,0.4,9,9,9,0.22
931,0.3508394,0.07526882,0.07608695,0.08421053,0.06521739,279,0.5,0.4,9,9,9,0.21000001
932,0.3539458,0.068100356,0.010989011,0.060606062,0.13483146,279,0.5,0.4,9,9,9,0.18999998
933,0.3491846,0.06451613,0.00990099,0.09090909,0.1,279,0.5,0.4,9,9,9,0.17999999
934,0.3649752,0.039285716,0.010204081,0.021978023,0.08791209,280,0.5,0.4,9,9,9,0.11
935,0.3506083,0.039285716,0.056179777,0.04255319,0.020618556,280,0.5,0.4,9,9,9,0.11
936,0.3502724,0.05357143,0.054347824,0.03125,0.07608695,280,0.5,0.4,9,9,9,0.15
937,0.3546424,0.067857146,0.052083332,0.030612245,0.12790698,280,0.5,0.4,9,9,9,0.19000001
938,0.3461848,0.049822062,0.010526316,0.06818182,0.071428575,281,0.5,0.4,9,9,9,0.13999999
939,0.35090062,0.049822062,0.06315789,0.05319149,0.032608695,281,0.5,0.4,9,9,9,0.13999999
940,0.3755819,0.049822062,0.052083332,0.02,0.08235294,281,0.5,0.4,9,9,9,0.13999999
941,0.3718378,0.060283687,0.055555556,0.11111111,0.019607844,282,0.5,0.4,9,9,9,0.16999999
942,0.3484689,0.039007094,0,0.07865169,0.04347826,282,0.5,0.4,9,9,9,0.11
943,0.3623493,0.04964539,0.020618556,0.07777778,0.05263158,282,0.5,0.4,9,9,9,0.14
944,0.35636988,0.053003535,0.010309278,0.05263158,0.0989011,283,0.5,0.4,9,9,9,0.15
945,0.3552958,0.049469966,0.07692308,0.054347824,0.02,283,0.5,0.4,9,9,9,0.14
946,0.3694315,0.049469966,0.00990099,0.08510638,0.056818184,283,0.5,0.4,9,9,9,0.14
947,0.3599451,0.042402826,0.032258064,0.060606062,0.032967035,283,0.5,0.4,9,9,9,0.12
948,0.3642278,0.028169014,0.06593407,0,0.021505376,284,0.5,0.4,9,9,9,0.08
949,0.36004418,0.045774646,0.03125,0.043010753,0.06315789,284,0.5,0.4,9,9,9,0.13
950,0.3567508,0.049295776,0.010309278,0.125,0.02020202,284,0.5,0.4,9,9,9,0.14
951,0.3623336,0.021052632,0.021052632,0.00990099,0.033707865,285,0.5,0.4,9,9,9,0.060000002
952,0.37118042,0.06666667,0.094736844,0.08695652,0.020408163,285,0.5,0.4,9,9,9,0.19
953,0.35204852,0.03508772,0,0.12048193,0,285,0.5,0.4,9,9,9,0.099999994
954,0.3606523,0.017482517,0.010309278,0.021052632,0.021276595,286,0.5,0.4,9,9,9,0.049999997
955,0.3626897,0.03846154,0.03125,0.020408163,0.06521739,286,0.5,0.4,9,9,9,0.11
956,0.35642052,0.04195804,0.044444446,0.052083332,0.03,286,0.5,0.4,9,9,9,0.12
957,0.3578188,0.017482517,0.010416667,0.03125,0.010638298,286,0.5,0.4,9,9,9,0.049999997
958,0.376074,0.024390243,0.032258064,0.02,0.021276595,287,0.5,0.4,9,9,9,0.06999999
959,0.3658111,0.041811846,0.05263158,0.07692308,0,287,0.5,0.4,9,9,9,0.12
960,0.3648481,0.038327526,0.03125,0.07446808,0.010309278,287,0.5,0.4,9,9,9,0.11
961,0.3681279,0.052083332,0.010526316,0.06,0.086021505,288,0.5,0.4,9,9,9,0.15
962,0.3683306,0.027777778,0.021052632,0.020408163,0.042105265,288,0.5,0.4,9,9,9,0.080000006
963,0.3750296,0.024305556,0.05376344,0.020833334,0,288,0.5,0.4,9,9,9,0.07
964,0.3863564,0.027681662,0.032608695,0.040816326,0.01010101,289,0.5,0.4,9,9,9,0.080000006
965,0.3678551,0.024221454,0.020618556,0.010752688,0.04040404,289,0.5,0.4,9,9,9,0.07000001
966,0.36929378,0.024221454,0.010416667,0.00990099,0.054347824,289,0.5,0.4,9,9,9,0.07000001
967,0.3679729,0.020761246,0.031578947,0.020408163,0.010416667,289,0.5,0.4,9,9,9,0.060000002
968,0.37000692,0.03448276,0,0.05154639,0.05319149,290,0.5,0.4,9,9,9,0.1
969,0.3627232,0.044827588,0.05882353,0.056818184,0.02,290,0.5,0.4,9,9,9,0.13000001
970,0.39368123,0.031034483,0.03125,0.06382979,0,290,0.5,0.4,9,9,9,0.09
971,0.3735319,0.03436426,0,0.04040404,0.06521739,291,0.5,0.4,9,9,9,0.1
972,0.3744858,0.024054984,0.020618556,0.009708738,0.043956045,291,0.5,0.4,9,9,9,0.07000001
973,0.371645,0.020618556,0.03125,0.01010101,0.020833334,291,0.5,0.4,9,9,9,0.06
974,0.3719392,0.013745705,0,0,0.04347826,291,0.5,0.4,9,9,9,0.040000003
975,0.3759733,0.023972603,0.010416667,0.00990099,0.05263158,292,0.5,0.4,9,9,9,0.07
976,0.386096,0.030821918,0.041237112,0.052083332,0,292,0.5,0.4,9,9,9,0.09
977,0.3655317,0.02739726,0.01980198,0.06593407,0,292,0.5,0.4,9,9,9,0.08
978,0.3738916,0.013651877,0.031914894,0,0.01010101,293,0.5,0.4,9,9,9,0.04
979,0.389689,0.020477816,0.01,0.05319149,0,293,0.5,0.4,9,9,9,0.060000002
980,0.3763594,0.017064847,0.01010101,0,0.043010753,293,0.5,0.4,9,9,9,0.050000004
981,0.3754834,0.013605442,0,0.020833334,0.02020202,294,0.5,0.4,9,9,9,0.04
982,0.39328212,0.010204081,0.01010101,0,0.021276595,294,0.5,0.4,9,9,9,0.03
983,0.3763197,0.020408163,0.020408163,0.042105265,0,294,0.5,0.4,9,9,9,0.06
984,0.37514597,0.020408163,0.020408163,0.01010101,0.030927835,294,0.5,0.4,9,9,9,0.06
985,0.4003163,0.010169491,0.020618556,0.01010101,0,295,0.5,0.4,9,9,9,0.03
986,0.37569958,0.013559322,0.020408163,0.010204081,0.01010101,295,0.5,0.4,9,9,9,0.04
987,0.3764265,0.023728814,0.06185567,0,0.01010101,295,0.5,0.4,9,9,9,0.07
988,0.3980252,0.010135135,0.020408163,0,0.01010101,296,0.5,0.4,9,9,9,0.03
989,0.3814375,0.010135135,0.01010101,0,0.020618556,296,0.5,0.4,9,9,9,0.03
990,0.37835512,0.010135135,0.020618556,0,0.01010101,296,0.5,0.4,9,9,9,0.03
991,0.38176763,0.006734007,0,0,0.020833334,297,0.5,0.4,9,9,9,0.02
992,0.37980622,0.003367003,0,0,0.010204081,297,0.5,0.4,9,9,9,0.01
993,0.3861076,0.006734007,0.01010101,0,0.010204081,297,0.5,0.4,9,9,9,0.02
994,0.3867825,0.006734007,0.01010101,0.01010101,0,297,0.5,0.4,9,9,9,0.02
995,0.383471,0,0,0,0,298,0.5,0.4,9,9,9,0
996,0.39558008,0.006711409,0,0,0.020408163,298,0.5,0.4,9,9,9,0.02
997,0.4039723,0,0,0,0,298,0.5,0.4,9,9,9,0
998,0.38746178,0,0,0,0,299,0.5,0.4,9,9,9,0
999,0.3980296,0.003344482,0.01010101,0,0,299,0.5,0.4,9,9,9,0.01
1000,0.3917065,0,0,0,0,299,0.5,0.4,9,9,9,0
