iteration,time,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,vehicle_count,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow
863,0.5167933,1.4534883,1.6129032,1.1935484,1.5833334,86,0.5,0.4,9,9,9,1.25
864,0.4571765,1.4534883,1.3666667,1.46875,1.5416666,86,0.5,0.4,9,9,9,1.25
865,0.4239999,1.2325581,1.1923077,1.2702702,1.2173913,86,0.5,0.4,9,9,9,1.0600001
866,0.4055186,1.3139535,1.125,1.3030303,1.6190476,86,0.5,0.4,9,9,9,1.13
867,0.4124531,1.2209302,1.1714286,1,1.5416666,86,0.5,0.4,9,9,9,1.05
868,0.39618888,1.3255814,1.0714285,1.6060606,1.24,86,0.5,0.4,9,9,9,1.1400001
869,0.4205616,1.4069767,1.3103448,1.2972972,1.75,86,0.5,0.4,9,9,9,1.21
870,0.47133708,1.3333334,1.0967742,1.1538461,1.7333333,87,0.5,0.4,9,9,9,1.1600001
871,0.4972054,1.2413793,1.0625,1.3103448,1.3846154,87,0.5,0.4,9,9,9,1.0799999
872,0.43396452,1.2988505,1.3235294,0.9354839,1.7727273,87,0.5,0.4,9,9,9,1.13
873,0.42507237,1.2758621,1.2666667,1.2258065,1.3461539,87,0.5,0.4,9,9,9,1.11
874,0.4556985,1.1149426,1.0967742,1.0344827,1.2222222,87,0.5,0.4,9,9,9,0.97
875,0.4140943,1.2068965,1.2333333,1.1290323,1.2692307,87,0.5,0.4,9,9,9,1.05
876,0.42984998,1.3793104,1.2142857,1.6451613,1.25,87,0.5,0.4,9,9,9,1.2
877,0.4258694,1.3908046,1.0833334,1.8,1.4230769,87,0.5,0.4,9,9,9,1.21
878,0.4194148,1.4367816,1.4285715,1.3225807,1.6190476,87,0.5,0.4,9,9,9,1.25
879,0.4430533,1.1609195,0.9354839,1.2,1.3846154,87,0.5,0.4,9,9,9,1.01
880,0.42564622,1.1931819,1.0882353,1.12,1.3793104,88,0.5,0.4,9,9,9,1.0500001
881,0.411877,1.0909091,1.0344827,0.8333333,1.5652174,88,0.5,0.4,9,9,9,0.96000004
882,0.4342967,1.5340909,1.65625,1.4,1.5384616,88,0.5,0.4,9,9,9,1.3499999
883,0.4160805,1.1931819,1.0769231,1.0555556,1.5,88,0.5,0.4,9,9,9,1.0500001
884,0.4311077,1.1136364,1.0625,1.1333333,1.1538461,88,0.5,0.4,9,9,9,0.98
885,0.4110799,1.2386364,1.2258065,1.25,1.24,88,0.5,0.4,9,9,9,1.09
886,0.42129973,1.3295455,1.0882353,1.4074074,1.5555556,88,0.5,0.4,9,9,9,1.1700001
887,0.42450312,1.2840909,1.2692307,1.1842105,1.4583334,88,0.5,0.4,9,9,9,1.13
888,0.41248968,1.4090909,1.2222222,1.5185186,1.56,88,0.5,0.4,9,9,9,1.24
889,0.4083192,1.2840909,1.1470588,1.2580645,1.5217391,88,0.5,0.4,9,9,9,1.13
890,0.4316851,1.3258427,1.1212121,1.4827586,1.4074074,89,0.5,0.4,9,9,9,1.1800001
891,0.42522758,1.2022471,1.1515151,0.6923077,1.7,89,0.5,0.4,9,9,9,1.0699999
892,0.4379341,1.247191,1.2857143,1,1.56,89,0.5,0.4,9,9,9,1.1099999
893,0.4246935,1.2921349,0.8611111,1.6,1.5652174,89,0.5,0.4,9,9,9,1.15
894,0.4547896,1.1460674,0.9285714,1.1212121,1.3928572,89,0.5,0.4,9,9,9,1.02
895,0.4311458,1.235955,1.0857143,1.4482758,1.2,89,0.5,0.4,9,9,9,1.0999999
896,0.4189279,1.4269663,1.3333334,1.2,1.875,89,0.5,0.4,9,9,9,1.27
897,0.4179879,1.1235955,1.1851852,0.85294116,1.3928572,89,0.5,0.4,9,9,9,0.99999994
898,0.432441,1.3258427,1.3235294,1,1.8571428,89,0.5,0.4,9,9,9,1.1800001
899,0.4161603,1.3595506,1.4,1.1470588,1.6,89,0.5,0.4,9,9,9,1.21
900,0.439075,1.1444445,0.8055556,1.0555556,2,90,0.5,0.4,9,9,9,1.03
901,0.4246382,1.0666667,0.969697,0.7741935,1.5384616,90,0.5,0.4,9,9,9,0.96000004
902,0.4346535,1.3,1.25,1.451613,1.1851852,90,0.5,0.4,9,9,9,1.17
903,0.43000782,1.3,1.054054,1.3571428,1.6,90,0.5,0.4,9,9,9,1.17
904,0.4187668,1.2222222,0.8684211,1.4347826,1.5172414,90,0.5,0.4,9,9,9,1.0999999
905,0.4416888,1.4222223,1.25,1.2941177,1.75,90,0.5,0.4,9,9,9,1.28
906,0.4236472,1.1888889,1.0285715,1.1111112,1.4642857,90,0.5,0.4,9,9,9,1.0699999
907,0.437965,1.2333333,0.90909094,1.0909091,1.875,90,0.5,0.4,9,9,9,1.11
908,0.43110508,1.2222222,1.0294118,1.5357143,1.1428572,90,0.5,0.4,9,9,9,1.0999999
909,0.42528602,1.1777778,1.4827586,0.8108108,1.375,90,0.5,0.4,9,9,9,1.06
910,0.4635987,1.2111111,1.3939394,1,1.2307693,90,0.5,0.4,9,9,9,1.0899999
911,0.58259916,1.2527473,1.1612903,1.4705882,1.0769231,91,0.5,0.4,9,9,9,1.1400001
912,0.59919304,1.3406594,1.3333334,1.3783784,1.2916666,91,0.5,0.4,9,9,9,1.22
913,0.51247823,1.1648352,0.9189189,1.09375,1.6818181,91,0.5,0.4,9,9,9,1.0600001
914,0.4813296,1.0329671,0.85714287,1,1.3333334,91,0.5,0.4,9,9,9,0.94000006
915,0.4406935,1.1318681,0.9032258,1.5757576,0.8518519,91,0.5,0.4,9,9,9,1.03
916,0.4685992,1.1098901,0.8918919,1.1034483,1.44,91,0.5,0.4,9,9,9,1.01
917,0.48244372,1.3076923,1.1142857,1.6666666,1.2068965,91,0.5,0.4,9,9,9,1.19
918,0.5458047,1.2307693,1.1764706,1.21875,1.32,91,0.5,0.4,9,9,9,1.1200001
919,0.49123812,0.9010989,1.2142857,0.7352941,0.79310346,91,0.5,0.4,9,9,9,0.82000005
920,0.4918332,1.2197802,1.3421053,0.969697,1.4,91,0.5,0.4,9,9,9,1.11
921,0.4811072,1.423913,1.0769231,1.4333333,2,92,0.5,0.4,9,9,9,1.31
922,0.4845689,1.25,0.9722222,1.3125,1.5833334,92,0.5,0.4,9,9,9,1.15
923,0.4991717,1.1847826,1.3793104,0.9444444,1.2962962,92,0.5,0.4,9,9,9,1.09
924,0.4855207,1.1195652,0.9375,0.8888889,1.7083334,92,0.5,0.4,9,9,9,1.0300001
925,0.48445478,0.92391306,0.5588235,1.2857143,1,92,0.5,0.4,9,9,9,0.85
926,0.47023398,1.3586956,1.25,0.825,2.6,92,0.5,0.4,9,9,9,1.25
927,0.5199865,1.1195652,0.6111111,1.2580645,1.68,92,0.5,0.4,9,9,9,1.0300001
928,0.4894655,1.25,1.2285714,1.0294118,1.6086956,92,0.5,0.4,9,9,9,1.15
929,0.48355618,1.0217391,1.1851852,0.8918919,1.0357143,92,0.5,0.4,9,9,9,0.94
930,0.4930343,1.2391304,1.1034483,1.1351352,1.5384616,92,0.5,0.4,9,9,9,1.14
931,0.4864041,1.0967742,1.28125,0.8108108,1.2916666,93,0.5,0.4,9,9,9,1.02
932,0.4698656,1.2043011,1.125,1.1351352,1.4166666,93,0.5,0.4,9,9,9,1.12
933,0.46216568,1.2473118,1.15625,1.1111112,1.56,93,0.5,0.4,9,9,9,1.16
934,0.44886363,1.1612903,0.7027027,1.1875,1.8333334,93,0.5,0.4,9,9,9,1.0799999
935,0.4485614,1.0645162,1,1.2333333,0.9655172,93,0.5,0.4,9,9,9,0.99000007
936,0.45980212,1.344086,1.1111112,1.5333333,1.4444444,93,0.5,0.4,9,9,9,1.25
937,0.4745527,1.032258,1.075,0.84,1.1428572,93,0.5,0.4,9,9,9,0.96
938,0.48972678,1.2580645,1.1111112,1.24,1.4375,93,0.5,0.4,9,9,9,1.17
939,0.4887049,1.1075269,0.9142857,1,1.5652174,93,0.5,0.4,9,9,9,1.03
940,0.4741544,1.2258065,1.030303,1.2413793,1.4193548,93,0.5,0.4,9,9,9,1.14
941,0.5322376,1.0212766,0.7567568,1.0277778,1.4761904,94,0.5,0.4,9,9,9,0.96
942,0.5337352,1.0425532,0.90625,0.9142857,1.3703704,94,0.5,0.4,9,9,9,0.98
943,0.533263,1.2446809,1.2857143,1.2903225,1.1428572,94,0.5,0.4,9,9,9,1.1700001
944,0.5242225,1.0212766,1.032258,0.82857144,1.25,94,0.5,0.4,9,9,9,0.96
945,0.54794437,1.0106384,0.9714286,0.9032258,1.1785715,94,0.5,0.4,9,9,9,0.95000005
946,0.5279948,1.2021277,1.0833334,1.0645162,1.5185186,94,0.5,0.4,9,9,9,1.13
947,0.53562826,1.2978723,1.0526316,1.382353,1.5909091,94,0.5,0.4,9,9,9,1.2199999
948,0.5376613,1.1382979,0.9705882,1.25,1.2142857,94,0.5,0.4,9,9,9,1.07
949,0.568921,1.2021277,1.1111112,0.9705882,1.6666666,94,0.5,0.4,9,9,9,1.13
950,0.515776,1.2021277,1,1,1.76,94,0.5,0.4,9,9,9,1.13
951,0.519844,1.2842106,1.1395348,1.1428572,1.7083334,95,0.5,0.4,9,9,9,1.22
952,0.5383889,1.1578947,0.75609756,1.25,1.7727273,95,0.5,0.4,9,9,9,1.1
953,0.5122722,1.1789473,0.94285715,1.2857143,1.36,95,0.5,0.4,9,9,9,1.12
954,0.4815203,1.2526315,1.2580645,1.117647,1.4,95,0.5,0.4,9,9,9,1.1899999
955,0.5112477,1.2947369,1.4285715,0.969697,1.5185186,95,0.5,0.4,9,9,9,1.23
956,0.4684184,1.1052631,0.7647059,1.2,1.4230769,95,0.5,0.4,9,9,9,1.05
957,0.489376,1.1052631,1.3548387,0.9189189,1.074074,95,0.5,0.4,9,9,9,1.05
958,0.4932978,0.96842104,0.5588235,1.1944444,1.2,95,0.5,0.4,9,9,9,0.91999996
959,0.4735854,1.2947369,1.0277778,1.3636364,1.5769231,95,0.5,0.4,9,9,9,1.23
960,0.46797332,1.1263158,1,1.2758621,1.1290323,95,0.5,0.4,9,9,9,1.07
961,0.4811284,1.3645834,1.1388888,1.4722222,1.5416666,96,0.5,0.4,9,9,9,1.3100001
962,0.48919138,1.28125,0.8857143,1.2941177,1.7777778,96,0.5,0.4,9,9,9,1.23
963,0.4749738,1.1770834,1.3428571,1,1.1666666,96,0.5,0.4,9,9,9,1.13
964,0.54695326,1.0104166,0.8378378,1.0333333,1.2068965,96,0.5,0.4,9,9,9,0.96999997
965,0.5615794,1.1041666,1,0.9705882,1.4230769,96,0.5,0.4,9,9,9,1.06
966,0.57976836,1.0625,1.0967742,1.1351352,0.9285714,96,0.5,0.4,9,9,9,1.02
967,0.5127679,1.15625,1.1111112,0.96875,1.4285715,96,0.5,0.4,9,9,9,1.11
968,0.5174017,1,1.03125,0.7948718,1.28,96,0.5,0.4,9,9,9,0.96
969,0.4728302,1.1145834,0.8055556,1.0555556,1.6666666,96,0.5,0.4,9,9,9,1.07
970,0.48216122,1.2291666,1.28,1.0681819,1.4444444,96,0.5,0.4,9,9,9,1.18
971,0.5357688,1.185567,1.3055556,0.7352941,1.5925926,97,0.5,0.4,9,9,9,1.1500001
972,0.5123043,0.96907216,1.0625,0.9268293,0.9166667,97,0.5,0.4,9,9,9,0.94
973,0.5127731,1.0824742,0.94736844,0.9166667,1.5652174,97,0.5,0.4,9,9,9,1.0500001
974,0.4857791,1.0206186,1,1.137931,0.9354839,97,0.5,0.4,9,9,9,0.99
975,0.5160766,1.1752577,1.15625,1.548387,0.85294116,97,0.5,0.4,9,9,9,1.14
976,0.49524498,1.2371134,0.94285715,1.25,1.5666667,97,0.5,0.4,9,9,9,1.2
977,0.5055017,1.113402,0.9714286,1.1315789,1.2916666,97,0.5,0.4,9,9,9,1.0799999
978,0.49866292,1.2061856,0.9444444,1.3939394,1.3214285,97,0.5,0.4,9,9,9,1.1700001
979,0.5007547,1.1546391,1.0277778,1.1142857,1.3846154,97,0.5,0.4,9,9,9,1.12
980,0.5056084,1.1546391,1.3461539,0.82222223,1.5384616,97,0.5,0.4,9,9,9,1.12
981,0.4966353,1.2653061,1.6206896,1.051282,1.2,98,0.5,0.4,9,9,9,1.24
982,0.5070353,1.1734694,0.975,1.0588236,1.6666666,98,0.5,0.4,9,9,9,1.1500001
983,0.5443426,1.2040817,1,1.2105263,1.5217391,98,0.5,0.4,9,9,9,1.1800001
984,0.5094688,1.0408163,1.0526316,0.9677419,1.1034483,98,0.5,0.4,9,9,9,1.02
985,0.5394457,1.0612245,0.94871795,1.0285715,1.2916666,98,0.5,0.4,9,9,9,1.04
986,0.5430327,1.1326531,0.85106385,1.44,1.3461539,98,0.5,0.4,9,9,9,1.1100001
987,0.55397,1.2244898,1.0625,1.1818181,1.4242424,98,0.5,0.4,9,9,9,1.2
988,0.5175815,1.1632653,1.0882353,1.03125,1.375,98,0.5,0.4,9,9,9,1.1400001
989,0.5295553,1.2244898,1.030303,1.2222222,1.4482758,98,0.5,0.4,9,9,9,1.2
990,0.54313,1.1530613,1,0.97619045,1.6153846,98,0.5,0.4,9,9,9,1.1300001
991,0.5384576,1.0909091,1.1081082,0.9411765,1.25,99,0.5,0.4,9,9,9,1.08
992,0.5078915,1.2121212,1,1.1463414,1.5769231,99,0.5,0.4,9,9,9,1.2
993,0.5370943,1.030303,0.9117647,1,1.2142857,99,0.5,0.4,9,9,9,1.02
994,0.5030369,1.030303,0.71875,0.9318182,1.6521739,99,0.5,0.4,9,9,9,1.02
995,0.50403386,1.030303,1.1142857,0.8055556,1.2142857,99,0.5,0.4,9,9,9,1.02
996,0.5316876,1.2020202,1.2727273,0.975,1.4615384,99,0.5,0.4,9,9,9,1.1899999
997,0.5089214,1,0.7837838,1.0263158,1.2916666,99,0.5,0.4,9,9,9,0.99
998,0.4974167,1.080808,0.9166667,1.2105263,1.12,99,0.5,0.4,9,9,9,1.0699999
999,0.51059574,0.989899,0.9655172,0.9230769,1.0967742,99,0.5,0.4,9,9,9,0.98
1000,0.5736311,1.3535353,1.3939394,1.34375,1.3235294,99,0.5,0.4,9,9,9,1.3399999
